task;errors;der_level3;der_level4;der_level5;der_level6;group;mci;freq_finite_forms;freq_aux;num_inf;num_gerunds;num_pres_sing;num_pres_plur;num_past_part;num_past_simple
argumentative;2;0.065;0.081;0.097;0.097;1;5;0.346153846;0.576923077;10;0;6;0;9;3
argumentative;2;0.029;0.101;0.116;0.072;1;3.5;0.322580645;0.741935484;19;2;4;0;4;5
argumentative;2;0.015;0.061;0.076;0.106;1;2.25;0.47826087;1;8;5;8;0;0;3
argumentative;2;0.086;0.121;0.017;0.172;1;4;0.333333333;1.142857143;15;2;11;0;0;7
argumentative;2;0.016;0.016;0.125;0.047;1;3.25;0.357142857;0.678571429;14;4;8;0;1;3
argumentative;2;0.059;0.059;0.044;0.074;1;3.25;0.4375;0.59375;18;0;9;0;2;5
argumentative;2;0.021;0.083;0.021;0.042;1;0;0.48;0.4;12;1;2;0;0;0
argumentative;2;0.085;0.064;0.085;0.000;1;2.5;0.1875;0.59375;24;1;6;0;4;1
argumentative;2;0.000;0.083;0.000;0.000;1;1.5;0.333333333;0.133333333;8;2;3;0;0;0
argumentative;2;0.029;0.029;0.029;0.086;1;4;0.380952381;0.523809524;9;2;4;0;4;4
argumentative;2;0.026;0.091;0.013;0.065;1;1.75;0.294117647;0.441176471;21;2;6;0;0;5
argumentative;2;0.063;0.084;0.074;0.084;1;4;0.428571429;0.619047619;22;1;15;0;5;3
argumentative;2;0.084;0.096;0.133;0.060;1;3.75;0.321428571;0.714285714;14;3;7;0;4;5
argumentative;2;0.070;0.105;0.088;0.070;1;3.5;0.413043478;0.434782609;17;9;9;0;3;8
argumentative;2;0.033;0.067;0.033;0.067;1;2.5;0.111111111;0.851851852;21;4;7;0;0;3
argumentative;2;0.066;0.066;0.082;0.115;1;5;0.434782609;0.391304348;8;2;6;0;3;4
argumentative;2;0.074;0.053;0.032;0.085;1;2;0.189189189;0.594594595;22;11;3;0;0;1
argumentative;2;0.051;0.051;0.103;0.090;1;4;0.28125;0.5;18;4;7;0;2;4
argumentative;2;0.079;0.000;0.063;0.111;1;3.5;0.2;0.9;17;5;11;0;2;1
argumentative;2;0.069;0.000;0.034;0.017;1;1.75;0.368421053;0.5;23;2;2;0;1;3
argumentative;2;0.020;0.041;0.082;0.082;1;5.25;0.2;0.75;8;2;6;0;10;5
argumentative;2;0.045;0.034;0.034;0.045;1;3.5;0.384615385;0.58974359;12;4;12;0;6;2
argumentative;2;0.046;0.080;0.080;0.103;1;3;0.34375;0.625;13;7;9;0;4;2
argumentative;2;0.014;0.143;0.071;0.029;1;3;0.3;0.775;27;2;2;1;7;10
argumentative;2;0.015;0.134;0.090;0.149;1;4;0.428571429;0.607142857;13;2;11;0;5;5
argumentative;2;0.035;0.081;0.035;0.070;1;4;0.5;0.775;19;7;8;0;3;8
argumentative;2;0.027;0.045;0.045;0.027;1;2.25;0.511111111;0.622222222;22;1;6;0;2;18
argumentative;2;0.052;0.094;0.125;0.052;1;4.5;0.6;0.355555556;10;2;17;0;5;4
argumentative;2;0.012;0.110;0.024;0.037;1;4.25;0.368421053;0.447368421;16;7;8;0;3;0
argumentative;2;0.030;0.152;0.091;0.030;1;4.5;0.28125;0.5625;16;5;10;0;5;7
argumentative;2;0.055;0.091;0.127;0.045;1;5.25;0.295454545;0.977272727;18;8;24;0;14;9
argumentative;2;0.029;0.101;0.043;0.029;1;2.5;0.344827586;0.724137931;16;0;5;0;7;4
argumentative;2;0.033;0.065;0.043;0.065;1;2.5;0.31372549;0.745098039;24;6;17;0;6;9
argumentative;2;0.000;0.151;0.041;0.041;1;5.25;0.583333333;0.666666667;11;0;10;0;2;5
argumentative;2;0.048;0.077;0.058;0.038;1;5;0.4;0.566666667;6;8;13;0;6;1
argumentative;2;0.014;0.056;0.083;0.028;1;3;0.558823529;0.617647059;12;2;3;0;4;13
argumentative;2;0.024;0.120;0.096;0.036;1;4.75;0.46875;0.46875;11;4;12;0;5;3
argumentative;2;0.014;0.109;0.122;0.014;1;4.5;0.415384615;0.353846154;21;11;14;0;12;6
argumentative;2;0.044;0.029;0.059;0.000;1;4;0.365853659;0.414634146;20;5;7;0;2;1
argumentative;2;0.012;0.106;0.082;0.024;1;3.75;0.457142857;0.428571429;13;6;8;0;2;4
argumentative;2;0.000;0.059;0.059;0.020;1;2.25;0.541666667;0.541666667;17;4;17;0;1;2
argumentative;2;0.069;0.069;0.086;0.069;1;2.75;0.27027027;0.540540541;18;8;4;0;4;8
argumentative;2;0.036;0.107;0.054;0.054;1;3;0.428571429;0.75;16;1;8;0;2;6
argumentative;2;0.083;0.083;0.056;0.014;1;4.25;0.351351351;0.594594595;19;2;9;0;7;4
argumentative;2;0.000;0.057;0.071;0.029;1;4.25;0.342105263;0.447368421;17;6;10;0;3;4
argumentative;2;0.041;0.027;0.081;0.027;1;4.25;0.4;0.625;17;4;7;0;7;5
argumentative;2;0.029;0.088;0.029;0.059;1;2.75;0.307692308;0.769230769;8;7;8;0;5;3
argumentative;2;0.029;0.130;0.087;0.058;1;3.25;0.258064516;0.709677419;21;1;7;0;3;3
argumentative;2;0.049;0.127;0.069;0.029;1;5.5;0.333333333;0.476190476;18;6;6;0;6;5
argumentative;2;0.000;0.186;0.114;0.043;1;2.5;0.407407407;0.814814815;13;3;9;0;0;7
argumentative;2;0.078;0.094;0.109;0.000;1;2;0.422222222;0.488888889;25;1;8;0;1;4
argumentative;2;0.012;0.059;0.047;0.094;1;6;0.6;0.9;8;1;17;0;7;5
argumentative;2;0.097;0.081;0.065;0.113;1;2.25;0.434782609;0.608695652;13;0;7;0;2;4
argumentative;2;0.043;0.074;0.053;0.032;1;3.5;0.216216216;0.675675676;19;3;3;0;11;15
argumentative;2;0.040;0.040;0.080;0.000;1;1;0.53125;0.84375;16;0;12;0;1;4
argumentative;2;0.056;0.111;0.111;0.000;1;4.25;0.416666667;0.333333333;1;1;3;0;5;0
argumentative;2;0.019;0.076;0.048;0.048;1;3.25;0.304347826;0.326086957;15;9;12;0;8;1
argumentative;2;0.012;0.110;0.024;0.037;1;3.25;0.368421053;0.447368421;16;7;8;0;3;0
argumentative;2;0.000;0.240;0.040;0.080;1;3.25;0.681818182;0.772727273;6;0;13;0;3;6
argumentative;2;0.000;0.263;0.026;0.053;1;3;0.307692308;0.923076923;1;2;7;1;7;2
argumentative;2;0.069;0.069;0.086;0.069;1;2.25;0.27027027;0.540540541;18;8;4;0;4;8
argumentative;2;0.045;0.034;0.034;0.045;1;3;0.384615385;0.58974359;12;4;12;0;6;2
argumentative;2;0.000;0.182;0.136;0.000;1;2.25;0.833333333;0.833333333;0;0;7;0;2;2
argumentative;2;0.046;0.057;0.057;0.023;1;4;0.457142857;0.714285714;15;0;7;0;8;6
argumentative;2;0.094;0.000;0.024;0.094;1;3.75;0.461538462;0.58974359;18;3;12;0;3;2
argumentative;2;0.078;0.094;0.109;0.000;1;2;0.422222222;0.488888889;25;1;8;0;1;4
argumentative;2;0.044;0.033;0.122;0.022;1;4.5;0.230769231;0.564102564;21;6;8;0;3;4
argumentative;2;0.035;0.175;0.088;0.035;1;5.75;0.529411765;1.176470588;6;2;3;0;6;10
argumentative;2;0.071;0.060;0.048;0.095;1;4.75;0.405405405;0.567567568;16;5;16;0;2;3
argumentative;2;0.100;0.167;0.067;0.000;1;3.25;0.25;0.6;14;1;1;0;1;0
argumentative;2;0.013;0.077;0.077;0.013;1;2;0.487804878;0.609756098;19;1;7;0;3;8
argumentative;2;0.101;0.079;0.034;0.090;1;6.75;0.405405405;0.432432432;14;4;6;0;7;7
argumentative;2;0.111;0.056;0.037;0.056;1;2.75;0.346938776;0.489795918;21;8;11;0;3;3
argumentative;2;0.076;0.120;0.076;0.076;1;3.75;0.37037037;1.074074074;15;3;9;0;3;12
argumentative;2;0.083;0.056;0.028;0.028;1;6;0.405405405;0.675675676;16;4;13;0;3;6
argumentative;2;0.020;0.040;0.040;0.080;1;3.25;0.411764706;0.823529412;7;1;3;0;4;1
argumentative;2;0.167;0.051;0.077;0.115;1;1.5;0.451612903;0.741935484;17;3;4;0;1;3
argumentative;2;0.125;0.042;0.021;0.104;1;3.25;0.454545455;0.545454545;7;6;5;0;1;6
argumentative;2;0.020;0.039;0.059;0.020;1;4.75;0.5625;0.6875;5;1;4;0;2;3
argumentative;2;0.049;0.025;0.025;0.074;1;3.75;0.30952381;0.5;18;8;5;0;3;6
argumentative;2;0.058;0.077;0.077;0.038;1;2.25;0.46875;0.34375;14;3;2;0;1;2
argumentative;2;0.048;0.084;0.096;0.048;1;5;0.297297297;0.864864865;16;2;10;0;14;12
argumentative;2;0.066;0.143;0.154;0.011;1;4;0.159090909;0.772727273;19;7;5;0;14;8
argumentative;2;0.037;0.101;0.119;0.046;1;3.5;0.288888889;0.755555556;27;5;6;0;12;10
argumentative;2;0.037;0.074;0.046;0.037;1;4.5;0.365853659;0.487804878;16;8;16;0;5;1
argumentative;2;0.023;0.140;0.081;0.058;1;3.5;0.424242424;0.575757576;14;2;11;0;5;14
argumentative;2;0.000;0.106;0.061;0.106;1;3.75;0.428571429;0.6;15;2;6;0;4;4
argumentative;2;0.033;0.109;0.120;0.022;1;5.5;0.368421053;0.684210526;18;4;12;1;8;10
argumentative;2;0.032;0.127;0.127;0.048;1;4.5;0.4;0.76;12;2;6;0;5;5
argumentative;2;0.048;0.131;0.071;0.000;1;4.25;0.222222222;0.75;24;3;5;0;7;10
argumentative;2;0.036;0.060;0.083;0.167;1;2;0.27027027;0.810810811;26;5;8;0;5;10
argumentative;2;0.073;0.104;0.104;0.031;1;5;0.234042553;0.595744681;27;7;6;0;10;5
argumentative;2;0.024;0.122;0.114;0.041;1;4.5;0.363636364;0.590909091;16;6;12;0;8;2
argumentative;2;0.024;0.095;0.060;0.107;1;4;0.217391304;0.739130435;8;6;7;0;5;5
argumentative;2;0.067;0.056;0.100;0.044;1;2.75;0.303571429;0.535714286;29;13;12;0;2;8
argumentative;2;0.060;0.134;0.134;0.060;1;3;0.2;1.1;13;2;11;0;4;7
argumentative;2;0.055;0.033;0.088;0.011;1;2;0.433333333;0.933333333;14;5;9;0;3;2
argumentative;2;0.037;0.074;0.065;0.037;1;4;0.357142857;0.595238095;22;3;12;0;3;19
argumentative;2;0.000;0.122;0.108;0.000;1;2.75;0.444444444;0.611111111;14;2;11;0;2;3
argumentative;2;0.043;0.051;0.065;0.051;1;4.75;0.375;0.583333333;19;6;17;0;6;7
argumentative;2;0.000;0.069;0.046;0.000;1;2.75;0.441176471;0.852941176;12;1;17;0;8;8
argumentative;2;0.069;0.052;0.086;0.000;1;4.25;0.25;0.694444444;20;3;11;0;10;4
argumentative;2;0.022;0.087;0.109;0.109;1;3.25;0.2;1;18;6;10;0;7;6
argumentative;2;0.050;0.013;0.038;0.075;1;4;0.385964912;0.49122807;32;5;4;0;2;12
argumentative;2;0.067;0.090;0.067;0.056;1;4.5;0.342857143;0.485714286;15;10;9;0;1;5
argumentative;2;0.000;0.077;0.051;0.051;1;2.25;0.416666667;1;21;1;7;0;5;10
argumentative;2;0.045;0.080;0.071;0.036;1;4.25;0.279069767;0.604651163;17;4;15;0;13;6
argumentative;1;0.044;0.122;0.100;0.044;0;3.75;0.25;0.78125;18;1;9;0;8;1
argumentative;1;0.041;0.110;0.068;0.041;0;4;0.208333333;1.291666667;16;1;12;0;6;7
argumentative;1;0.069;0.172;0.126;0.069;0;3.25;0.375;0.8125;23;2;12;0;5;4
argumentative;1;0.027;0.137;0.137;0.055;0;2.75;0.416666667;0.958333333;11;1;10;0;3;4
argumentative;1;0.037;0.093;0.009;0.093;0;3.5;0.473684211;0.552631579;9;7;20;0;3;2
argumentative;1;0.030;0.015;0.015;0.015;0;4;0.322580645;0.548387097;17;4;9;0;3;6
argumentative;1;0.070;0.035;0.018;0.018;0;3.5;0.4375;0.5625;14;2;5;0;4;5
argumentative;1;0.063;0.025;0.050;0.013;0;4.25;0.348837209;0.697674419;18;4;16;0;14;7
argumentative;1;0.066;0.092;0.092;0.026;0;2.75;0.314285714;0.685714286;21;1;9;0;6;2
argumentative;1;0.013;0.076;0.038;0.013;0;3.75;0.3125;0.5;17;5;8;0;3;2
argumentative;1;0.020;0.082;0.020;0.020;0;2.5;0.323529412;0.676470588;21;2;1;0;3;11
argumentative;1;0.015;0.118;0.103;0.029;0;3.5;0.466666667;0.533333333;12;4;12;0;4;4
argumentative;1;0.019;0.151;0.038;0.000;0;2.5;0.48;0.72;14;0;3;0;1;6
argumentative;1;0.049;0.148;0.086;0.037;0;2.75;0.305555556;0.75;22;1;6;0;2;7
argumentative;1;0.028;0.093;0.037;0.065;0;3;0.416666667;0.6875;23;4;17;0;9;11
argumentative;1;0.067;0.033;0.117;0.017;0;3;0.428571429;0.714285714;11;0;12;0;10;2
argumentative;1;0.053;0.092;0.118;0.000;0;4;0.541666667;0.625;8;1;6;0;3;9
argumentative;1;0.100;0.060;0.080;0.060;0;2.75;0.5;1;8;0;11;0;4;2
argumentative;1;0.027;0.013;0.093;0.027;0;5.25;0.466666667;0.366666667;10;2;8;0;4;0
argumentative;1;0.049;0.073;0.049;0.049;0;1.25;0.21875;0.875;22;0;5;0;5;2
argumentative;1;0.000;0.026;0.077;0.026;0;2.5;0.375;0.791666667;14;2;3;0;2;3
argumentative;1;0.078;0.125;0.172;0.000;0;4.25;0.307692308;0.884615385;14;4;11;0;3;8
argumentative;1;0.029;0.116;0.072;0.014;0;4.5;0.130434783;0.869565217;14;3;8;0;3;2
argumentative;1;0.115;0.098;0.098;0.098;0;3;0.4;0.85;12;1;13;0;1;1
argumentative;1;0.035;0.094;0.024;0.012;0;4.75;0.425531915;0.553191489;17;5;10;0;7;4
argumentative;1;0.017;0.034;0.034;0.136;0;1.75;0.419354839;0.741935484;19;1;4;0;0;6
argumentative;1;0.037;0.148;0.259;0.000;0;4;0.4;0.68;10;0;7;0;7;4
argumentative;1;0.010;0.000;0.029;0.029;0;4.75;0.586956522;0.630434783;12;2;13;0;9;12
argumentative;1;0.021;0.042;0.083;0.083;0;3.5;0.375;1.3125;8;0;12;0;5;4
argumentative;1;0.029;0.130;0.058;0.014;0;2.25;0.6;0.88;11;0;11;0;1;1
argumentative;1;0.045;0.090;0.045;0.060;0;5.25;0.3;0.666666667;14;2;12;0;7;3
argumentative;1;0.020;0.137;0.020;0.020;0;1.75;0.454545455;1.090909091;9;0;5;0;0;2
argumentative;1;0.078;0.094;0.078;0.078;0;1.75;0.45;1;14;0;11;0;0;2
argumentative;1;0.028;0.085;0.056;0.070;0;3.25;0.333333333;0.9;18;4;14;0;2;5
argumentative;1;0.000;0.040;0.040;0.000;0;3.5;0.2;0.7;7;1;5;0;1;1
argumentative;1;0.013;0.127;0.038;0.063;0;5.5;0.314285714;0.314285714;11;12;11;0;2;2
argumentative;1;0.018;0.055;0.091;0.073;0;2.25;0.181818182;1;14;0;4;0;6;5
argumentative;1;0.038;0.075;0.132;0.075;0;3.25;0.321428571;1.107142857;24;1;8;1;2;7
argumentative;1;0.027;0.081;0.095;0.014;0;2.75;0.304347826;0.869565217;13;0;7;0;4;1
argumentative;1;0.094;0.075;0.038;0.075;0;4;0.380952381;1.095238095;13;1;9;0;2;5
argumentative;1;0.025;0.074;0.049;0.049;0;3.75;0.379310345;0.931034483;14;2;18;0;4;2
argumentative;1;0.015;0.074;0.088;0.088;0;2.5;0.260869565;1.391304348;22;0;6;0;2;5
argumentative;1;0.016;0.111;0.063;0.079;0;5.25;0.208333333;0.708333333;14;8;7;1;1;3
argumentative;1;0.023;0.045;0.034;0.011;0;4.5;0.375;0.275;9;10;3;0;3;11
argumentative;1;0.048;0.048;0.048;0.016;0;3.5;0.5;0.421052632;15;2;8;0;2;5
argumentative;1;0.043;0.000;0.000;0.029;0;3.5;0.382352941;0.529411765;20;3;9;0;0;1
argumentative;1;0.049;0.098;0.033;0.082;0;3.25;0.484848485;0.666666667;18;1;5;0;0;1
argumentative;1;0.074;0.096;0.064;0.064;0;4.5;0.447368421;0.552631579;18;3;10;0;1;2
argumentative;1;0.092;0.069;0.057;0.069;0;4;0.212765957;0.70212766;29;8;7;0;5;12
argumentative;1;0.064;0.077;0.090;0.026;0;5.25;0.395348837;0.488372093;15;6;8;0;8;9
argumentative;1;0.064;0.170;0.064;0.021;0;3.25;0.434782609;0.347826087;11;2;3;0;0;4
argumentative;1;0.029;0.116;0.058;0.072;0;3.75;0.222222222;0.851851852;13;6;10;0;3;6
argumentative;1;0.053;0.066;0.039;0.000;0;3.5;0.348837209;0.488372093;21;1;12;0;4;7
argumentative;1;0.084;0.095;0.084;0.053;0;5;0.285714286;0.857142857;18;4;14;0;8;5
argumentative;1;0.012;0.085;0.012;0.024;0;2;0.311111111;0.555555556;20;8;16;0;0;0
argumentative;1;0.020;0.088;0.078;0.059;0;4;0.204545455;0.75;29;8;7;0;7;10
argumentative;1;0.000;0.147;0.147;0.015;0;4;0.444444444;0.666666667;14;3;11;0;2;3
argumentative;1;0.019;0.123;0.094;0.028;0;3.75;0.172413793;0.517241379;14;4;3;0;3;3
argumentative;1;0.056;0.056;0.097;0.014;0;4.75;0.333333333;0.696969697;16;5;9;0;7;3
argumentative;1;0.066;0.082;0.033;0.016;0;1.25;0.454545455;1;13;0;2;0;1;2
argumentative;1;0.043;0.043;0.071;0.014;0;5.5;0.454545455;0.666666667;16;2;10;0;5;5
argumentative;1;0.014;0.087;0.058;0.087;0;3;0.242424242;0.787878788;23;4;12;0;3;2
argumentative;1;0.064;0.051;0.064;0.038;0;2.25;0.238095238;0.523809524;28;3;14;0;2;0
argumentative;1;0.044;0.059;0.044;0.044;0;3;0.305555556;0.777777778;26;2;8;1;4;3
argumentative;1;0.036;0.073;0.018;0.036;0;2;0.28125;0.40625;21;3;6;0;1;2
argumentative;1;0.036;0.107;0.018;0.018;0;3.25;0.481481481;0.555555556;11;4;9;0;2;1
argumentative;1;0.256;0.000;0.103;0.026;0;0.75;0.552631579;0.815789474;24;1;15;0;0;1
argumentative;1;0.000;0.171;0.066;0.013;0;3.5;0.375;0.708333333;14;1;10;0;3;5
argumentative;1;0.155;0.028;0.056;0.056;0;3.75;0.322580645;1.096774194;18;10;15;0;1;2
argumentative;1;0.000;0.067;0.067;0.033;0;2.75;0.142857143;0.5;6;4;2;0;2;3
argumentative;1;0.020;0.265;0.020;0.020;0;2.5;0.322580645;0.516129032;17;3;3;0;1;5
argumentative;1;0.012;0.061;0.110;0.012;0;3.5;0.153846154;0.846153846;26;2;7;0;12;5
argumentative;1;0.014;0.141;0.113;0.014;0;3;0.454545455;0.666666667;16;1;12;0;5;5
argumentative;1;0.036;0.060;0.024;0.071;0;2.25;0.333333333;0.769230769;26;0;9;0;3;2
argumentative;1;0.072;0.041;0.021;0.082;0;3.75;0.25;0.75;21;4;9;0;10;8
argumentative;1;0.000;0.082;0.033;0.098;0;3.5;0.333333333;1;14;1;7;0;4;4
argumentative;1;0.014;0.096;0.096;0.068;0;4.75;0.4;1.35;13;1;6;0;3;15
argumentative;1;0.092;0.061;0.071;0.031;0;4;0.380952381;0.595238095;19;7;11;0;8;7
argumentative;1;0.110;0.110;0.096;0.041;0;4.75;0.3125;0.625;17;8;4;0;0;4
argumentative;1;0.090;0.112;0.124;0.079;0;3.5;0.325;0.9;22;3;20;0;6;6
argumentative;1;0.140;0.047;0.070;0.047;0;4.25;0.592592593;0.592592593;12;4;8;0;1;1
argumentative;1;0.139;0.042;0.097;0.069;0;4.5;0.454545455;0.863636364;11;3;17;0;1;2
argumentative;1;0.184;0.020;0.051;0.041;0;5;0.583333333;0.5;4;5;20;0;6;1
argumentative;1;0.034;0.057;0.069;0.034;0;3.5;0.131578947;0.710526316;22;9;12;0;3;6
argumentative;1;0.062;0.037;0.037;0.025;0;1.75;0.354166667;0.625;25;6;10;0;4;0
argumentative;1;0.036;0.083;0.060;0.048;0;5;0.5;0.529411765;9;3;9;0;7;11
argumentative;1;0.057;0.114;0.057;0.057;0;3.75;0.533333333;0.633333333;11;0;8;0;5;14
argumentative;1;0.027;0.108;0.081;0.068;0;2;0.347826087;1.217391304;16;0;9;0;3;4
argumentative;1;0.048;0.079;0.095;0.032;0;3.75;0.290322581;0.741935484;17;6;8;0;2;5
argumentative;1;0.020;0.163;0.061;0.082;0;2.5;0.277777778;1.333333333;13;0;8;0;3;4
argumentative;1;0.027;0.095;0.054;0.054;0;4.5;0.363636364;0.568181818;18;4;10;0;11;10
argumentative;1;0.054;0.014;0.000;0.068;0;4.5;0.475;0.675;23;0;7;0;6;5
argumentative;1;0.024;0.167;0.071;0.012;0;2.75;0.341463415;0.487804878;21;2;7;0;5;10
argumentative;1;0.026;0.158;0.132;0.053;0;1.75;0.357142857;0.607142857;17;1;5;0;0;1
argumentative;1;0.052;0.052;0.124;0.062;0;4.25;0.204545455;0.431818182;19;9;12;0;6;5
argumentative;1;0.054;0.107;0.036;0.018;0;4.5;0.215686275;0.509803922;18;16;5;0;7;5
argumentative;1;0.031;0.109;0.047;0.063;0;2.5;0.27027027;0.72972973;20;7;14;0;2;2
argumentative;1;0.027;0.122;0.149;0.000;0;4.75;0.147058824;0.647058824;17;11;9;0;6;2
argumentative;1;0.067;0.160;0.107;0.053;0;4.5;0.268292683;0.463414634;18;7;11;0;5;3
argumentative;1;0.018;0.211;0.053;0.035;0;3.5;0.344827586;0.586206897;20;0;8;0;2;4
argumentative;1;0.000;0.080;0.040;0.080;0;2;0.388888889;0.833333333;13;0;5;0;0;3
argumentative;1;0.033;0.049;0.016;0.049;0;2.75;0.333333333;0.696969697;19;1;6;0;5;5
argumentative;1;0.063;0.141;0.109;0.063;0;1.25;0.285714286;0.821428571;17;2;9;0;2;7
argumentative;1;0.021;0.106;0.138;0.043;0;3;0.297297297;0.594594595;20;4;3;0;5;6
argumentative;1;0.027;0.041;0.027;0.081;0;4.5;0.433333333;0.666666667;13;3;13;0;3;5
argumentative;1;0.009;0.095;0.060;0.043;0;4.5;0.292682927;0.804878049;25;3;8;0;4;10
argumentative;1;0.035;0.149;0.064;0.035;0;3.25;0.469387755;0.469387755;19;5;12;0;4;1
argumentative;1;0.027;0.041;0.068;0.082;0;4.5;0.516129032;1;18;0;15;0;4;5
argumentative;1;0.054;0.107;0.125;0.018;0;3.5;0.277777778;1.166666667;14;2;8;0;3;0
argumentative;1;0.027;0.095;0.068;0.054;0;4.25;0.333333333;0.515151515;15;3;10;0;5;2
argumentative;1;0.049;0.012;0.049;0.000;0;4.25;0.41025641;0.41025641;12;4;2;0;7;6
argumentative;1;0.014;0.014;0.029;0.058;0;2.25;0.222222222;0.622222222;26;4;14;0;7;6
argumentative;1;0.029;0.029;0.029;0.029;0;3.5;0.488372093;0.465116279;18;5;4;0;1;2
argumentative;1;0.047;0.141;0.141;0.031;0;6;0.214285714;0.571428571;18;2;5;0;3;5
argumentative;1;0.030;0.060;0.090;0.075;0;5;0.485714286;0.4;11;5;14;0;0;4
argumentative;1;0.023;0.057;0.023;0.034;0;6.5;0.322033898;0.457627119;33;8;11;0;1;10
argumentative;1;0.031;0.046;0.046;0.015;0;2.25;0.416666667;0.527777778;17;4;7;0;3;2
argumentative;1;0.070;0.042;0.056;0.042;0;3.75;0.414634146;0.536585366;21;3;12;0;3;1
argumentative;1;0.034;0.103;0.086;0.034;0;3.5;0.275862069;0.75862069;16;4;14;0;4;5
argumentative;1;0.085;0.074;0.011;0.043;0;6;0.454545455;0.363636364;11;2;16;0;8;10
argumentative;1;0.097;0.056;0.097;0.028;0;4.75;0.421052632;0.631578947;17;1;17;0;6;5
argumentative;1;0.032;0.127;0.032;0.079;0;4.25;0.15625;0.9375;17;8;10;0;9;2
argumentative;1;0.031;0.041;0.062;0.041;0;2.25;0.365384615;0.288461538;16;9;12;0;4;5
argumentative;1;0.049;0.146;0.039;0.039;0;4.75;0.288888889;0.688888889;23;7;11;0;7;6
argumentative;1;0.082;0.071;0.059;0.047;0;4.5;0.333333333;0.818181818;16;6;12;0;6;5
argumentative;1;0.040;0.053;0.027;0.040;0;6;0.357142857;0.571428571;21;4;10;0;5;6
argumentative;1;0.050;0.038;0.013;0.075;0;4.5;0.527777778;0.305555556;12;2;7;0;2;3
argumentative;1;0.028;0.073;0.101;0.055;0;4;0.354166667;0.916666667;26;9;13;0;9;4
argumentative;1;0.064;0.115;0.026;0.051;0;3.75;0.142857143;0.742857143;19;6;6;0;7;0
argumentative;1;0.070;0.070;0.035;0.081;0;3.5;0.27027027;0.459459459;19;2;4;0;2;4
argumentative;1;0.068;0.041;0.041;0.027;0;3.75;0.23255814;0.395348837;17;8;8;0;8;3
argumentative;1;0.158;0.069;0.069;0.040;0;5.5;0.333333333;0.606060606;14;4;9;0;6;4
argumentative;1;0.067;0.056;0.079;0.056;0;4.75;0.422222222;0.488888889;20;6;15;0;5;4
argumentative;1;0.068;0.080;0.080;0.045;0;3.5;0.46875;0.625;10;3;14;0;3;1
argumentative;1;0.040;0.048;0.040;0.024;0;3;0.283333333;0.45;17;13;8;0;9;3
argumentative;1;0.125;0.048;0.087;0.048;0;4.25;0.371428571;0.4;11;2;9;0;2;2
argumentative;1;0.051;0.128;0.128;0.154;0;3.5;0.5;0.75;6;1;5;0;1;2
argumentative;1;0.011;0.074;0.043;0.021;0;3.75;0.256410256;0.564102564;23;2;8;0;6;3
argumentative;1;0.067;0.087;0.019;0.010;0;4;0.511627907;0.302325581;9;3;5;0;4;3
argumentative;1;0.091;0.045;0.045;0.030;0;3;0.257142857;0.714285714;19;3;6;0;2;4
argumentative;1;0.096;0.055;0.014;0.014;0;4;0.269230769;0.5;12;0;11;0;3;2
argumentative;1;0.000;0.088;0.018;0.070;0;2.5;0.35483871;0.741935484;20;0;2;0;1;8
argumentative;1;0.091;0.091;0.000;0.030;0;1.75;0.555555556;0.388888889;7;1;2;0;0;1
argumentative;1;0.067;0.027;0.080;0.107;0;2.5;0.351351351;0.648648649;20;3;14;0;2;5
argumentative;1;0.024;0.049;0.049;0.037;0;3.5;0.25;0.229166667;14;14;0;0;2;3
argumentative;1;0.035;0.023;0.047;0.023;0;3.5;0.351351351;0.243243243;15;6;10;0;2;1
argumentative;1;0.052;0.052;0.078;0.052;0;5;0.485714286;0.457142857;13;3;6;0;2;5
argumentative;1;0.012;0.140;0.105;0.047;0;3.5;0.216216216;0.675675676;16;7;9;0;7;1
argumentative;1;0.048;0.111;0.048;0.063;0;5.5;0.153846154;0.807692308;16;1;5;0;7;5
argumentative;1;0.022;0.089;0.067;0.156;0;2.25;0.25;0.8;17;1;5;0;0;5
argumentative;1;0.073;0.055;0.018;0.073;0;2.25;0.323529412;0.558823529;21;0;11;0;2;2
argumentative;1;0.104;0.045;0.015;0.030;0;2.5;0.388888889;0.333333333;17;2;8;0;4;1
argumentative;1;0.061;0.073;0.073;0.098;0;4;0.451612903;0.516129032;10;6;9;0;0;2
argumentative;1;0.067;0.083;0.050;0.033;0;5;0.382352941;0.323529412;15;0;6;0;4;5
argumentative;1;0.074;0.059;0.044;0.074;0;3.5;0.485714286;0.485714286;11;1;13;0;5;4
argumentative;1;0.067;0.048;0.010;0.029;0;3.75;0.375;0.375;16;1;15;0;2;2
argumentative;1;0.063;0.042;0.063;0.042;0;4.25;0.317073171;0.414634146;9;3;6;0;7;3
argumentative;1;0.043;0.072;0.000;0.043;0;4;0.304347826;0.565217391;9;0;5;0;6;2
argumentative;1;0.023;0.114;0.045;0.136;0;3;0.65;0.25;3;2;6;0;1;0
argumentative;1;0.033;0.049;0.082;0.049;0;3.75;0.47826087;0.652173913;7;0;6;0;3;0
argumentative;1;0.057;0.034;0.023;0.091;0;3.5;0.41025641;0.307692308;17;2;10;0;2;0
argumentative;1;0.070;0.058;0.058;0.081;0;4.5;0.303030303;0.878787879;14;4;12;0;11;6
